Names	Uniprot
CAK;DDR1;EDDR1;NEP;NTRK4;PTK3A;RTK6;TRKE;DADB-160J14.2-018;DAMA-342O2.2-018;DAQB-11J22.3-018;XXbac-BCX105N19.2-018;XXbac-BPG70P20.1-018;DAMC-325F20.2-001;DADB-160J14.2-016;DAMA-342O2.2-016;DAMC-325F20.2-016;DAQB-11J22.3-016;XXbac-BCX105N19.2-016;XXbac-BPG70P20.1-016;DAMA-342O2.2-012;DAMC-325F20.2-012;DAQB-11J22.3-012;XXbac-BCX105N19.2-012;XXbac-BPG70P20.1-012	B7Z2K0
CAK;DDR1;EDDR1;NEP;NTRK4;PTK3A;RTK6;TRKE;DADB-160J14.2-018;DAMA-342O2.2-018;DAQB-11J22.3-018;XXbac-BCX105N19.2-018;XXbac-BPG70P20.1-018;DAMC-325F20.2-001;DADB-160J14.2-016;DAMA-342O2.2-016;DAMC-325F20.2-016;DAQB-11J22.3-016;XXbac-BCX105N19.2-016;XXbac-BPG70P20.1-016;DAMA-342O2.2-012;DAMC-325F20.2-012;DAQB-11J22.3-012;XXbac-BCX105N19.2-012;XXbac-BPG70P20.1-012	Q96T62
CAK;DDR1;EDDR1;NEP;NTRK4;PTK3A;RTK6;TRKE;DADB-160J14.2-018;DAMA-342O2.2-018;DAQB-11J22.3-018;XXbac-BCX105N19.2-018;XXbac-BPG70P20.1-018;DAMC-325F20.2-001;DADB-160J14.2-016;DAMA-342O2.2-016;DAMC-325F20.2-016;DAQB-11J22.3-016;XXbac-BCX105N19.2-016;XXbac-BPG70P20.1-016;DAMA-342O2.2-012;DAMC-325F20.2-012;DAQB-11J22.3-012;XXbac-BCX105N19.2-012;XXbac-BPG70P20.1-012	B8JJ50
CAK;DDR1;EDDR1;NEP;NTRK4;PTK3A;RTK6;TRKE;DADB-160J14.2-018;DAMA-342O2.2-018;DAQB-11J22.3-018;XXbac-BCX105N19.2-018;XXbac-BPG70P20.1-018;DAMC-325F20.2-001;DADB-160J14.2-016;DAMA-342O2.2-016;DAMC-325F20.2-016;DAQB-11J22.3-016;XXbac-BCX105N19.2-016;XXbac-BPG70P20.1-016;DAMA-342O2.2-012;DAMC-325F20.2-012;DAQB-11J22.3-012;XXbac-BCX105N19.2-012;XXbac-BPG70P20.1-012	B7Z3A2
CAK;DDR1;EDDR1;NEP;NTRK4;PTK3A;RTK6;TRKE;DADB-160J14.2-018;DAMA-342O2.2-018;DAQB-11J22.3-018;XXbac-BCX105N19.2-018;XXbac-BPG70P20.1-018;DAMC-325F20.2-001;DADB-160J14.2-016;DAMA-342O2.2-016;DAMC-325F20.2-016;DAQB-11J22.3-016;XXbac-BCX105N19.2-016;XXbac-BPG70P20.1-016;DAMA-342O2.2-012;DAMC-325F20.2-012;DAQB-11J22.3-012;XXbac-BCX105N19.2-012;XXbac-BPG70P20.1-012	Q08345-4
CAK;DDR1;EDDR1;NEP;NTRK4;PTK3A;RTK6;TRKE;DADB-160J14.2-018;DAMA-342O2.2-018;DAQB-11J22.3-018;XXbac-BCX105N19.2-018;XXbac-BPG70P20.1-018;DAMC-325F20.2-001;DADB-160J14.2-016;DAMA-342O2.2-016;DAMC-325F20.2-016;DAQB-11J22.3-016;XXbac-BCX105N19.2-016;XXbac-BPG70P20.1-016;DAMA-342O2.2-012;DAMC-325F20.2-012;DAQB-11J22.3-012;XXbac-BCX105N19.2-012;XXbac-BPG70P20.1-012	A2ABL2
CAK;DDR1;EDDR1;NEP;NTRK4;PTK3A;RTK6;TRKE;DADB-160J14.2-018;DAMA-342O2.2-018;DAQB-11J22.3-018;XXbac-BCX105N19.2-018;XXbac-BPG70P20.1-018;DAMC-325F20.2-001;DADB-160J14.2-016;DAMA-342O2.2-016;DAMC-325F20.2-016;DAQB-11J22.3-016;XXbac-BCX105N19.2-016;XXbac-BPG70P20.1-016;DAMA-342O2.2-012;DAMC-325F20.2-012;DAQB-11J22.3-012;XXbac-BCX105N19.2-012;XXbac-BPG70P20.1-012	A2ABL1
TIM9;TIM9A;TIMM9;TIMM9A	Q9Y5J7
TIM9;TIM9A;TIMM9;TIMM9A	B2R584
TIM10;TIMM10	P62072
DDP2;DDPL;TIM8B;TIMM8B	Q9Y5J9
CDKN2;CDKN2A;MTS1;CDKN2B;MTS2	P42771-2
CDKN2;CDKN2A;MTS1;CDKN2B;MTS2	P42771
CDKN2;CDKN2A;MTS1;CDKN2B;MTS2	A5X2G7
CDKN2;CDKN2A;MTS1;CDKN2B;MTS2	A7LNE7
CDKN2;CDKN2A;MTS1;CDKN2B;MTS2	P42771-1
CDKN2;CDKN2A;MTS1;CDKN2B;MTS2	P42772
CDKN2;CDKN2A;MTS1;CDKN2B;MTS2	Q86WJ4
FYCO1;ZFYVE7	Q9BQS8-1
FYCO1;ZFYVE7	Q9BQS8
FYCO1;ZFYVE7	B7ZKT7
TIM13B;TIMM13;TIMM13A;TIMM13B	Q9Y5L4
GPNMB;HGFIN;NMB;UNQ1725/PRO9925	B4E3D4
GPNMB;HGFIN;NMB;UNQ1725/PRO9925	Q14956-1
GPNMB;HGFIN;NMB;UNQ1725/PRO9925	Q14956
GPNMB;HGFIN;NMB;UNQ1725/PRO9925	A8K7R3
GPNMB;HGFIN;NMB;UNQ1725/PRO9925	B2R5R1
GPNMB;HGFIN;NMB;UNQ1725/PRO9925	Q14956-2
GPNMB;HGFIN;NMB;UNQ1725/PRO9925	A4D155
GPNMB;HGFIN;NMB;UNQ1725/PRO9925	B4DLJ7
GPNMB;HGFIN;NMB;UNQ1725/PRO9925	B4DLL5
GPNMB;HGFIN;NMB;UNQ1725/PRO9925	B4DLL8
GPNMB;HGFIN;NMB;UNQ1725/PRO9925	B4DN79
GPNMB;HGFIN;NMB;UNQ1725/PRO9925	B4DZS5
hCG_27286;PRCP;PCP	A8MU24
hCG_27286;PRCP;PCP	B3KRK5
hCG_27286;PRCP;PCP	P42785
hCG_27286;PRCP;PCP	B3KR26
hCG_27286;PRCP;PCP	B5BU34
hCG_27286;PRCP;PCP	B7Z7Q6
IGF2;PP1446	A8K6C9
IGF2;PP1446	C9JAF2
IGF2;PP1446	P01344-1
IGF2;PP1446	P01344
IGF2;PP1446	B2MUX6
IGF2;PP1446	P01344-2
GAS;GAST	P01350
FLRT2;KIAA0405;UNQ232/PRO265	O43155
FLRT2;KIAA0405;UNQ232/PRO265	B3KPR2
FLRT2;KIAA0405;UNQ232/PRO265	B4DM15
ATXN10;SCA10;DKFZp434I1726;RP1-37M3.7-010;RP1-37M3.7-007	Q9UBB4
ATXN10;SCA10;DKFZp434I1726;RP1-37M3.7-010;RP1-37M3.7-007	Q9NTC6
ATXN10;SCA10;DKFZp434I1726;RP1-37M3.7-010;RP1-37M3.7-007	Q7Z524
ATXN10;SCA10;DKFZp434I1726;RP1-37M3.7-010;RP1-37M3.7-007	B4DG05
ATXN10;SCA10;DKFZp434I1726;RP1-37M3.7-010;RP1-37M3.7-007	A6NLC4
ATXN10;SCA10;DKFZp434I1726;RP1-37M3.7-010;RP1-37M3.7-007	B1AHE4
ATXN10;SCA10;DKFZp434I1726;RP1-37M3.7-010;RP1-37M3.7-007	B1AHE5
KPNB1;NTF97	Q14974
KPNB1;NTF97	B2RBR9
KPNB1;NTF97	B7Z752
KPNB1;NTF97	B7ZAV6
KPNB1;NTF97	Q53XN2
KPNB1;NTF97	B7Z5M1
RCC1;CHC1;hCG_27809;RP4-669K10.2-001	Q16269
RCC1;CHC1;hCG_27809;RP4-669K10.2-001	Q6NT97
RCC1;CHC1;hCG_27809;RP4-669K10.2-001	C9JW69
RCC1;CHC1;hCG_27809;RP4-669K10.2-001	P18754
RCC1;CHC1;hCG_27809;RP4-669K10.2-001	Q5T081
RCC1;CHC1;hCG_27809;RP4-669K10.2-001	C9JQZ4
RCC1;CHC1;hCG_27809;RP4-669K10.2-001	C9J3R0
RCC1;CHC1;hCG_27809;RP4-669K10.2-001	C9JMJ4
RCC1;CHC1;hCG_27809;RP4-669K10.2-001	C9JRH2
RCC1;CHC1;hCG_27809;RP4-669K10.2-001	C9JHB4
KIAA1499;NPL4;NPLOC4	Q8TAT6-2
KIAA1499;NPL4;NPLOC4	Q8TAT6
KIAA1499;NPL4;NPLOC4	B4DG89
KIAA1499;NPL4;NPLOC4	Q8TAT6-1
ASC;CARD5;PYCARD;TMS1	Q9ULZ3-1
ASC;CARD5;PYCARD;TMS1	Q9ULZ3
ASC;CARD5;PYCARD;TMS1	B2RAZ4
ASC;CARD5;PYCARD;TMS1	Q9ULZ3-2
ASC;CARD5;PYCARD;TMS1	Q9ULZ3-3
PSA;PSAT1	B4DHQ3
PSA;PSAT1	Q9Y617-1
PSA;PSAT1	Q9Y617
PSA;PSAT1	Q9Y617-2
F11R;JAM1;JCAM;UNQ264/PRO301;hCG_20857;RP11-544M22.2-001	B7Z5W1
F11R;JAM1;JCAM;UNQ264/PRO301;hCG_20857;RP11-544M22.2-001	Q9Y624
F11R;JAM1;JCAM;UNQ264/PRO301;hCG_20857;RP11-544M22.2-001	Q6FIB4
F11R;JAM1;JCAM;UNQ264/PRO301;hCG_20857;RP11-544M22.2-001	Q9Y5B2
F11R;JAM1;JCAM;UNQ264/PRO301;hCG_20857;RP11-544M22.2-001	B7Z941
HSPC114;MDS014;RBM8;RBM8A	Q9Y5S9-1
HSPC114;MDS014;RBM8;RBM8A	Q9Y5S9
HSPC114;MDS014;RBM8;RBM8A	Q9Y5S9-2
KIAA1453;USP36;DUB1	Q9P275-2
KIAA1453;USP36;DUB1	Q9P275
KIAA1453;USP36;DUB1	Q9H9C5
KIAA1453;USP36;DUB1	Q9P275-1
KIAA1453;USP36;DUB1	B3KMW2
RFNG;hCG_1820367	Q9Y644
RFNG;hCG_1820367	B4DEC8
RFNG;hCG_1820367	B4DXP6
UNQ191/PRO217;WIF1	Q9Y5W5
UNQ191/PRO217;WIF1	B4DX53
PAR4;PAWR	Q96IZ0
PCDH2;PCDHGC3	Q9UN70-1
PCDH2;PCDHGC3	Q9UN70
PCDH2;PCDHGC3	Q9UN70-2
PCDH2;PCDHGC3	Q9UN70-3
PCDH2;PCDHGC3	Q9UN70-4
BHPCDH;PCDH7	O60245-3
BHPCDH;PCDH7	O60245
BHPCDH;PCDH7	O60245-2
BHPCDH;PCDH7	O60245-1
PRSS14;SNC19;ST14;TADG15	Q9Y5Y6
PRSS14;SNC19;ST14;TADG15	B2RAF9
PRSS14;SNC19;ST14;TADG15	B4DYI7
PRSS14;SNC19;ST14;TADG15	Q8WVC1
ENDOD1;KIAA0830	O94919
ENDOD1;KIAA0830	A8K6K8
CLIC4;hCG_24047;RP11-108J9.1-001	Q9Y696
CLIC4;hCG_24047;RP11-108J9.1-001	B4DWC4
CLIC4;hCG_24047;RP11-108J9.1-001	Q6FIC5
CLIC4;hCG_24047;RP11-108J9.1-001	Q9NVF8
CLIC4;hCG_24047;RP11-108J9.1-001	B3KTR3
KIAA1475;VPS18	Q9P253-1
KIAA1475;VPS18	Q9P253
KIAA1475;VPS18	Q9P253-2
KIAA0072;PSMD5	Q16401
KIAA0072;PSMD5	A8K4T6
KIAA0072;PSMD5	B4DZM8
ERIC1;TACC3;ERIC-1s	Q9Y6A5
ERIC1;TACC3;ERIC-1s	Q2NKK4
ERIC1;TACC3;ERIC-1s	B4DYJ1
ERIC1;TACC3;ERIC-1s	B4E355
ERIC1;TACC3;ERIC-1s	C9JA91
ERIC1;TACC3;ERIC-1s	C9JWI7
ERIC1;TACC3;ERIC-1s	Q8IX09
CHI3L1	P36222
ARFGEF2;ARFGEP2;BIG2	Q9Y6D5
ARFGEF2;ARFGEP2;BIG2	B3KMT7
ARFGEF2;ARFGEP2;BIG2	B4DYN7
ARFGEF2;ARFGEP2;BIG2	Q59FR3
ARFGEF2;ARFGEP2;BIG2	Q86TH5
ARFGEF1;ARFGEP1;BIG1	Q9Y6D6
ARFGEF1;ARFGEP1;BIG1	B3KMS9
ARFGEF1;ARFGEP1;BIG1	Q59FY5
LP9056	Q9H9K5
BCCIP;TOK1	Q9P287-1
BCCIP;TOK1	Q9P287
BCCIP;TOK1	Q9P287-2
BCCIP;TOK1	B3KP45
BCCIP;TOK1	B4DUS0
BCCIP;TOK1	Q9P287-3
BCCIP;TOK1	B4E318
MST3;STK24;STK3;hCG_27759;RP11-111L24.5-001;RP11-111L24.5-003;RP11-111L24.5-005;RP11-111L24.5-006	Q9Y6E0-2
MST3;STK24;STK3;hCG_27759;RP11-111L24.5-001;RP11-111L24.5-003;RP11-111L24.5-005;RP11-111L24.5-006	Q9Y6E0
MST3;STK24;STK3;hCG_27759;RP11-111L24.5-001;RP11-111L24.5-003;RP11-111L24.5-005;RP11-111L24.5-006	B4DMR0
MST3;STK24;STK3;hCG_27759;RP11-111L24.5-001;RP11-111L24.5-003;RP11-111L24.5-005;RP11-111L24.5-006	B4DR80
MST3;STK24;STK3;hCG_27759;RP11-111L24.5-001;RP11-111L24.5-003;RP11-111L24.5-005;RP11-111L24.5-006	B4DT57
MST3;STK24;STK3;hCG_27759;RP11-111L24.5-001;RP11-111L24.5-003;RP11-111L24.5-005;RP11-111L24.5-006	Q5U0E6
MST3;STK24;STK3;hCG_27759;RP11-111L24.5-001;RP11-111L24.5-003;RP11-111L24.5-005;RP11-111L24.5-006	Q9Y6E0-1
MST3;STK24;STK3;hCG_27759;RP11-111L24.5-001;RP11-111L24.5-003;RP11-111L24.5-005;RP11-111L24.5-006	Q5JV92
MST3;STK24;STK3;hCG_27759;RP11-111L24.5-001;RP11-111L24.5-003;RP11-111L24.5-005;RP11-111L24.5-006	Q6FG81
MST3;STK24;STK3;hCG_27759;RP11-111L24.5-001;RP11-111L24.5-003;RP11-111L24.5-005;RP11-111L24.5-006	Q6P0Y1
MST3;STK24;STK3;hCG_27759;RP11-111L24.5-001;RP11-111L24.5-003;RP11-111L24.5-005;RP11-111L24.5-006	Q5JV93
MST3;STK24;STK3;hCG_27759;RP11-111L24.5-001;RP11-111L24.5-003;RP11-111L24.5-005;RP11-111L24.5-006	Q5JV98
MST3;STK24;STK3;hCG_27759;RP11-111L24.5-001;RP11-111L24.5-003;RP11-111L24.5-005;RP11-111L24.5-006	Q5JV99
KPNA2;RCH1;SRP1	P52292
KPNA2;RCH1;SRP1	A8K7D9
KPNA2;RCH1;SRP1	B9EJD6
KPNA2;RCH1;SRP1	Q53YE3
KPNA2;RCH1;SRP1	Q6NVW7
KPNA2;RCH1;SRP1	Q7Z726
MFGE8;hCG_26628	Q08431
MFGE8;hCG_26628	B3KTQ2
MFGE8;hCG_26628	B4E396
MFGE8;hCG_26628	Q7Z3D2
MFGE8;hCG_26628	Q9BTL9
BGL;CDC4L;LBA;LRBA;DKFZp686K03100	P50851-1
BGL;CDC4L;LBA;LRBA;DKFZp686K03100	P50851
BGL;CDC4L;LBA;LRBA;DKFZp686K03100	B3KVI6
BGL;CDC4L;LBA;LRBA;DKFZp686K03100	Q59HC1
BGL;CDC4L;LBA;LRBA;DKFZp686K03100	Q68D03
BGL;CDC4L;LBA;LRBA;DKFZp686K03100	Q6P1X2
BGL;CDC4L;LBA;LRBA;DKFZp686K03100	Q7KZN3
BGL;CDC4L;LBA;LRBA;DKFZp686K03100	Q969R7
BGL;CDC4L;LBA;LRBA;DKFZp686K03100	P50851-2
C6orf211	Q9H993
C6orf211	B4DPT6
PCSK1N	Q9UHG2
IL17C;UNQ561/PRO1122	Q9P0M4
FLRT3;KIAA1469;UNQ856/PRO1865	Q9NZU0
FLRT3;KIAA1469;UNQ856/PRO1865	Q8NC95
MAT2B;MSTP045;Nbla02999;TGR;UNQ2435/PRO4995	Q9NZL9-1
MAT2B;MSTP045;Nbla02999;TGR;UNQ2435/PRO4995	Q9NZL9
MAT2B;MSTP045;Nbla02999;TGR;UNQ2435/PRO4995	A8K7A4
MAT2B;MSTP045;Nbla02999;TGR;UNQ2435/PRO4995	Q9NZL9-2
MAT2B;MSTP045;Nbla02999;TGR;UNQ2435/PRO4995	Q9NZL9-4
MAT2B;MSTP045;Nbla02999;TGR;UNQ2435/PRO4995	Q9NZL9-3
MAT2B;MSTP045;Nbla02999;TGR;UNQ2435/PRO4995	B7Z1X8
KIAA1321;NUFIP2;PIG1;hCG_29087	Q7Z417
KIAA1321;NUFIP2;PIG1;hCG_29087	A1L3A7
BCAM;LU;MSK19	P50895
BCAM;LU;MSK19	A9LST5
BCAM;LU;MSK19	A9YWT4
BCAM;LU;MSK19	A9YWT7
BCAM;LU;MSK19	D0AB07
RPAP3	Q9H6T3-1
RPAP3	Q9H6T3
RPAP3	Q9H6T3-2
RPAP3	B4DRW9
PPT1;RP11-115D7.2-002;PPT;hCG_1775981;RP11-115D7.2-001;RP11-115D7.2-003;RP11-115D7.2-004	Q5T0S6
PPT1;RP11-115D7.2-002;PPT;hCG_1775981;RP11-115D7.2-001;RP11-115D7.2-003;RP11-115D7.2-004	P50897
PPT1;RP11-115D7.2-002;PPT;hCG_1775981;RP11-115D7.2-001;RP11-115D7.2-003;RP11-115D7.2-004	Q6FGQ4
PPT1;RP11-115D7.2-002;PPT;hCG_1775981;RP11-115D7.2-001;RP11-115D7.2-003;RP11-115D7.2-004	B4DWU3
PPT1;RP11-115D7.2-002;PPT;hCG_1775981;RP11-115D7.2-001;RP11-115D7.2-003;RP11-115D7.2-004	Q5T0S4
PPT1;RP11-115D7.2-002;PPT;hCG_1775981;RP11-115D7.2-001;RP11-115D7.2-003;RP11-115D7.2-004	B4DY24
PPT1;RP11-115D7.2-002;PPT;hCG_1775981;RP11-115D7.2-001;RP11-115D7.2-003;RP11-115D7.2-004	Q5T0S0
HOOK2	Q96ED9-1
HOOK2	Q96ED9
HOOK2	Q96ED9-2
SDC;SDC1	P18827
ANXA6;hCG_39152;ANX6	A6NN80
ANXA6;hCG_39152;ANX6	P08133
ANXA6;hCG_39152;ANX6	A8K3Q7
ANXA6;hCG_39152;ANX6	B7Z582
ANXA6;hCG_39152;ANX6	B7Z8A7
ANXA6;hCG_39152;ANX6	Q6ZP35
ANX7;ANXA7;OK/SW-cl.95;SNX	P20073-1
ANX7;ANXA7;OK/SW-cl.95;SNX	P20073
ANX7;ANXA7;OK/SW-cl.95;SNX	B2R657
ANX7;ANXA7;OK/SW-cl.95;SNX	B2R7L2
ANX7;ANXA7;OK/SW-cl.95;SNX	Q53HM8
ANX7;ANXA7;OK/SW-cl.95;SNX	P20073-2
ANX7;ANXA7;OK/SW-cl.95;SNX	B4DT77
ANX7;ANXA7;OK/SW-cl.95;SNX	B4DWU2
ANX7;ANXA7;OK/SW-cl.95;SNX	B4DHY4
ECE1;hCG_38869	P42892-1
ECE1;hCG_38869	P42892
ECE1;hCG_38869	B4DKB2
ECE1;hCG_38869	P42892-4
ECE1;hCG_38869	P42892-2
ECE1;hCG_38869	P42892-3
ECE1;hCG_38869	Q2Z2K8
GMPPB	Q9Y5P6-2
GMPPB	Q9Y5P6
GMPPB	Q9Y5P6-1
ATF4;CREB2;TXREB;hCG_41721	P18848
ATF4;CREB2;TXREB;hCG_41721	B4DJD4
ATF4;CREB2;TXREB;hCG_41721	Q6ICP0
ATF4;CREB2;TXREB;hCG_41721	Q96AQ3
SHMT1;SHMT	P34896-1
SHMT1;SHMT	P34896
SHMT1;SHMT	Q53ET7
SHMT1;SHMT	P34896-2
SHMT1;SHMT	A8MYA6
SHMT1;SHMT	P34896-3
SHMT1;SHMT	B4DPM9
SHMT1;SHMT	Q9UMC9
SHMT2;DKFZp686P09201;hCG_41231	P34897
SHMT2;DKFZp686P09201;hCG_41231	B4DJQ3
SHMT2;DKFZp686P09201;hCG_41231	Q53ET4
SHMT2;DKFZp686P09201;hCG_41231	Q5HYG8
SHMT2;DKFZp686P09201;hCG_41231	B7Z9F1
SHMT2;DKFZp686P09201;hCG_41231	B4DP88
SHMT2;DKFZp686P09201;hCG_41231	B4E1G2
SHMT2;DKFZp686P09201;hCG_41231	B4DW25
SHMT2;DKFZp686P09201;hCG_41231	B4DWA7
SHMT2;DKFZp686P09201;hCG_41231	Q5BJF5
SHMT2;DKFZp686P09201;hCG_41231	Q8N1A5
SHMT2;DKFZp686P09201;hCG_41231	B4DLV4
SHMT2;DKFZp686P09201;hCG_41231	B4DJ63
ATP5A;ATP5J;ATPM;hCG_2007844	P18859
ATP5A;ATP5J;ATPM;hCG_2007844	Q6IB54
ATP5A;ATP5J;ATPM;hCG_2007844	Q6NZ59
ATP5A;ATP5J;ATPM;hCG_2007844	A8MUH2
CIR2;NENF;SPUF	Q9UMX5
FKBP13;FKBP2;hCG_21364	P26885
FKBP13;FKBP2;hCG_21364	Q53XJ5
PCOLCE2;PCPE2;UNQ250/PRO287	Q9UKZ9
PCOLCE2;PCPE2;UNQ250/PRO287	B3KQT8
PCOLCE2;PCPE2;UNQ250/PRO287	Q53EK6
PCOLCE2;PCPE2;UNQ250/PRO287	C9JYX9
AP1M2	Q9Y6Q5-1
AP1M2	Q9Y6Q5
AP1M2	Q9Y6Q5-2
AP1M2	B3KN68
AP1M2	Q53GI5
COPG2;DKFZp761N09121	Q9UBF2
COPG2;DKFZp761N09121	B3KND4
COPG2;DKFZp761N09121	Q2NLA0
COPG2;DKFZp761N09121	Q9H9B7
COPG2;DKFZp761N09121	Q9NSM7
COPG2;DKFZp761N09121	Q9NUP3
EIF4EBP1	Q13541
EIF4EBP1	B2R502
ZNF219	Q9P2Y4
ZNF219	A8K3T5
ZNF219	Q53Y57
PLRG1	A8MW61
PLRG1	O43660-1
PLRG1	O43660
PLRG1	O43660-2
DRS;MEMA;PNN	Q9H307-1
DRS;MEMA;PNN	Q9H307
DRS;MEMA;PNN	A8K964
DRS;MEMA;PNN	B4DTD4
DRS;MEMA;PNN	B4E392
DRS;MEMA;PNN	Q15789
DRS;MEMA;PNN	Q9H307-2
CTSZ	Q9UBR2
CTSZ	Q5U000
LOX;hCG_37363	P28300
LOX;hCG_37363	B0AZT2
LOX;hCG_37363	B4DN04
LOX;hCG_37363	B4DQF8
LOX;hCG_37363	B7ZAJ4
LOX;hCG_37363	D0PNI2
LOX;hCG_37363	Q71V04
LOX;hCG_37363	Q96PQ9
CTSF	Q9UBX1
CTSF	Q6FHS1
KLK11;PRSS20;TLSP;UNQ649/PRO1279;klk11;hCG_22935	Q9UBX7-2
KLK11;PRSS20;TLSP;UNQ649/PRO1279;klk11;hCG_22935	Q9UBX7
KLK11;PRSS20;TLSP;UNQ649/PRO1279;klk11;hCG_22935	Q8IXD7
KLK11;PRSS20;TLSP;UNQ649/PRO1279;klk11;hCG_22935	Q9UBX7-1
KLK11;PRSS20;TLSP;UNQ649/PRO1279;klk11;hCG_22935	Q0WXX5
CSRP2;LMO5;SMLIM	Q16527
CENPU;ICEN24;KLIP1;MLF1IP;PBIP1	Q71F23-1
CENPU;ICEN24;KLIP1;MLF1IP;PBIP1	Q71F23
CENPU;ICEN24;KLIP1;MLF1IP;PBIP1	A5D8X7
CENPU;ICEN24;KLIP1;MLF1IP;PBIP1	A8K8D2
CENPU;ICEN24;KLIP1;MLF1IP;PBIP1	Q09GN1
CENPU;ICEN24;KLIP1;MLF1IP;PBIP1	Q09GN2
CSBP;CSBP1;CSBP2;CSPB1;MAPK14;MXI2	Q16539-1
CSBP;CSBP1;CSBP2;CSPB1;MAPK14;MXI2	Q16539
CSBP;CSBP1;CSBP2;CSPB1;MAPK14;MXI2	Q16539-2
CSBP;CSBP1;CSBP2;CSPB1;MAPK14;MXI2	B4E0K5
CSBP;CSBP1;CSBP2;CSPB1;MAPK14;MXI2	Q16539-4
CSBP;CSBP1;CSBP2;CSPB1;MAPK14;MXI2	Q16539-3
CSBP;CSBP1;CSBP2;CSPB1;MAPK14;MXI2	B5TY32
CSBP;CSBP1;CSBP2;CSPB1;MAPK14;MXI2	Q15454
SPT4H;SUPT4H;SUPT4H1	P63272
IRA1;TBL1XR1;TBLR1	Q9BZK7
IRA1;TBL1XR1;TBLR1	B7Z475
APG2;HSPA4;HS24/p52;HS24/P52	P34932
APG2;HSPA4;HS24/p52;HS24/P52	B0AZS1
APG2;HSPA4;HS24/p52;HS24/P52	B0AZT0
APG2;HSPA4;HS24/p52;HS24/P52	B0AZU6
APG2;HSPA4;HS24/p52;HS24/P52	B4DH02
APG2;HSPA4;HS24/p52;HS24/P52	B4DIZ3
APG2;HSPA4;HS24/p52;HS24/P52	B4DN48
APG2;HSPA4;HS24/p52;HS24/P52	B4DSE8
APG2;HSPA4;HS24/p52;HS24/P52	B4DT47
APG2;HSPA4;HS24/p52;HS24/P52	B4DUS3
APG2;HSPA4;HS24/p52;HS24/P52	B4E0H6
APG2;HSPA4;HS24/p52;HS24/P52	B4E354
APG2;HSPA4;HS24/p52;HS24/P52	O14992
APG2;HSPA4;HS24/p52;HS24/P52	Q59GF8
APG2;HSPA4;HS24/p52;HS24/P52	Q7KYN0
STRN4;ZIN;GS2NA;SG2NA;STRN3	Q59GV6
STRN4;ZIN;GS2NA;SG2NA;STRN3	Q9NRL3
STRN4;ZIN;GS2NA;SG2NA;STRN3	B3KPF6
STRN4;ZIN;GS2NA;SG2NA;STRN3	B4DMU7
STRN4;ZIN;GS2NA;SG2NA;STRN3	Q13033-1
STRN4;ZIN;GS2NA;SG2NA;STRN3	Q13033
STRN4;ZIN;GS2NA;SG2NA;STRN3	Q13033-2
STRN4;ZIN;GS2NA;SG2NA;STRN3	A0AV58
ATP1A2;KIAA0778;RP11-536C5.4-003	P50993
ATP1A2;KIAA0778;RP11-536C5.4-003	B2RAQ4
ATP1A2;KIAA0778;RP11-536C5.4-003	B1AKY9
ATP1A2;KIAA0778;RP11-536C5.4-003	B3KRI1
ATP1A2;KIAA0778;RP11-536C5.4-003	Q58I22
ATP1A2;KIAA0778;RP11-536C5.4-003	B3KW93
ZBED5;ISOC2	Q49AG3
ZBED5;ISOC2	B3KMX8
ZBED5;ISOC2	Q96AB3-2
ZBED5;ISOC2	Q96AB3
ZBED5;ISOC2	Q96AB3-1
ZBED5;ISOC2	Q6ZN91
HTRA;HTRA1;PRSS11	Q92743
HTRA;HTRA1;PRSS11	B3KRN4
PSMB7;Z	Q99436
PSMB7;Z	B2RAQ9
PSMB7;Z	Q6IBT1
PSMB7;Z	Q86U62
ACTBL2	Q562R1
ACTBL2	B2RPJ1
POLR2H	P52434
POLR2H	C9JLU1
POLR2H	C9JBJ6
POLR2H	C9JCU7
POLR2H	C9J413
ARFL3;ARL3	P36405
GNB2;hCG_20449;GNB4	P62879
GNB2;hCG_20449;GNB4	Q6FHM2
GNB2;hCG_20449;GNB4	C9JXA5
GNB2;hCG_20449;GNB4	C9JIS1
GNB2;hCG_20449;GNB4	C9JZN1
GNB2;hCG_20449;GNB4	Q9HAV0
GNB2;hCG_20449;GNB4	A8K3F6
ECM1	Q16610-4
ECM1	Q16610
ECM1	Q16610-1
ECM1	C8CHS3
ECM1	Q16610-2
GRP78;HSPA5	P11021
GRP78;HSPA5	B4DEF7
GRP78;HSPA5	Q2KHP4
DARPP32;PPP1R1B;hCG_30016	Q9UD71-1
DARPP32;PPP1R1B;hCG_30016	Q9UD71
DARPP32;PPP1R1B;hCG_30016	B3KVQ9
DARPP32;PPP1R1B;hCG_30016	Q9UD71-2
DARPP32;PPP1R1B;hCG_30016	Q9NNW1
hCG_1985371;NTRK2;RP11-263K15.1-004;TRKB;RP11-263K15.1-001;RP11-263K15.1-003;RP11-263K15.1-005	Q8WXJ7
hCG_1985371;NTRK2;RP11-263K15.1-004;TRKB;RP11-263K15.1-001;RP11-263K15.1-003;RP11-263K15.1-005	Q16620-1
hCG_1985371;NTRK2;RP11-263K15.1-004;TRKB;RP11-263K15.1-001;RP11-263K15.1-003;RP11-263K15.1-005	Q16620
